Country Name,Country Code,Indicator Name,2023
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, GDP deflator (annual %)",4.559454217322596
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",94.7093887329102
Latin America & the Caribbean (IDA & IBRD countries),TLA,Military expenditure (% of GDP),0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Official exchange rate (LCU per US$, period average)",0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, female (% of total population)",50.76021435870231
Latin America & the Caribbean (IDA & IBRD countries),TLA,Real interest rate (%),0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Trade (% of GDP),47.92951469107625
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, male (% of male labor force) (national estimate)",5.238197722783867
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),81.81439933208907
Least developed countries: UN classification,LDC,Age dependency ratio (% of working-age population),75.86408148349153
Least developed countries: UN classification,LDC,"Central government debt, total (% of GDP)",0.0
Least developed countries: UN classification,LDC,CPIA gender equality rating (1=low to 6=high),3.102272727272727
Least developed countries: UN classification,LDC,"Energy imports, net (% of energy use)",0.0
Least developed countries: UN classification,LDC,GDP growth (annual %),3.43024457302306
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),1.092384251305731
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",5.301341508285233
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",67.7145690917969
Least developed countries: UN classification,LDC,Military expenditure (% of GDP),0.0
Least developed countries: UN classification,LDC,"Official exchange rate (LCU per US$, period average)",0.0
Least developed countries: UN classification,LDC,"Population, female (% of total population)",50.33672380991075
Least developed countries: UN classification,LDC,Real interest rate (%),0.0
Least developed countries: UN classification,LDC,Trade (% of GDP),51.78643102222021
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (national estimate)",0.0
Least developed countries: UN classification,LDC,Urban population (% of total population),36.42092134794206
Low & middle income,LMY,Age dependency ratio (% of working-age population),55.08859711715368
Low & middle income,LMY,"Central government debt, total (% of GDP)",0.0
Low & middle income,LMY,CPIA gender equality rating (1=low to 6=high),3.280821917808219
Low & middle income,LMY,"Energy imports, net (% of energy use)",0.0
Low & middle income,LMY,GDP growth (annual %),4.6114590078272215
Low & middle income,LMY,GDP per capita growth (annual %),3.596151625848563
Low & middle income,LMY,"Inflation, GDP deflator (annual %)",4.731997142473844
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",85.1791534423828
Low & middle income,LMY,Military expenditure (% of GDP),0.0
Low & middle income,LMY,"Official exchange rate (LCU per US$, period average)",0.0
Low & middle income,LMY,"Population, female (% of total population)",49.56592889533117
Low & middle income,LMY,Real interest rate (%),0.0
Low & middle income,LMY,Trade (% of GDP),48.80498394195533
Low & middle income,LMY,"Unemployment, male (% of male labor force) (national estimate)",0.0
Low & middle income,LMY,Urban population (% of total population),52.069430177576685
Low income,LIC,Age dependency ratio (% of working-age population),81.76399375773848
Low income,LIC,"Central government debt, total (% of GDP)",0.0
Low income,LIC,CPIA gender equality rating (1=low to 6=high),2.9375
Low income,LIC,"Energy imports, net (% of energy use)",0.0
Low income,LIC,GDP growth (annual %),2.239053929625527
Low income,LIC,GDP per capita growth (annual %),-0.4819772551329464
Low income,LIC,"Inflation, GDP deflator (annual %)",6.069204016994398
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",63.0385284423828
Low income,LIC,Military expenditure (% of GDP),0.0
Low income,LIC,"Official exchange rate (LCU per US$, period average)",0.0
Low income,LIC,"Population, female (% of total population)",50.16654982782186
Low income,LIC,Real interest rate (%),0.0
Low income,LIC,Trade (% of GDP),49.51573966525231
Low income,LIC,"Unemployment, male (% of male labor force) (national estimate)",0.0
Low income,LIC,Urban population (% of total population),35.10416220702915
Lower middle income,LMC,Age dependency ratio (% of working-age population),56.570861285185295
Lower middle income,LMC,"Central government debt, total (% of GDP)",0.0
Lower middle income,LMC,CPIA gender equality rating (1=low to 6=high),3.4615384615384617
Lower middle income,LMC,"Energy imports, net (% of energy use)",0.0
Lower middle income,LMC,GDP growth (annual %),5.546388614375815
Lower middle income,LMC,GDP per capita growth (annual %),4.22439150554608
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",4.6597228596238125
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",77.6318206787109
Lower middle income,LMC,Military expenditure (% of GDP),0.0
Lower middle income,LMC,"Official exchange rate (LCU per US$, period average)",0.0
Lower middle income,LMC,"Population, female (% of total population)",49.27368079663705
Lower middle income,LMC,Real interest rate (%),0.0
Lower middle income,LMC,Trade (% of GDP),56.29775978947455
Lower middle income,LMC,"Unemployment, male (% of male labor force) (national estimate)",0.0
Lower middle income,LMC,Urban population (% of total population),40.96669552160366
Middle East & North Africa,MEA,Age dependency ratio (% of working-age population),54.78884657167314
Middle East & North Africa,MEA,"Central government debt, total (% of GDP)",0.0
Middle East & North Africa,MEA,CPIA gender equality rating (1=low to 6=high),2.25
Middle East & North Africa,MEA,"Energy imports, net (% of energy use)",0.0
Middle East & North Africa,MEA,GDP growth (annual %),1.977247044242432
Middle East & North Africa,MEA,GDP per capita growth (annual %),-0.0773196580802419
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",-0.0234347412947428
Middle East & North Africa,MEA,"Literacy rate, adult total (% of people ages 15 and above)",80.9491424560547
Middle East & North Africa,MEA,Military expenditure (% of GDP),0.0
Middle East & North Africa,MEA,"Official exchange rate (LCU per US$, period average)",0.0
Middle East & North Africa,MEA,"Population, female (% of total population)",48.17496735182037
Middle East & North Africa,MEA,Real interest rate (%),0.0
Middle East & North Africa,MEA,Trade (% of GDP),83.51557115547546
Middle East & North Africa,MEA,"Unemployment, male (% of male labor force) (national estimate)",0.0
Middle East & North Africa,MEA,Urban population (% of total population),66.0558443057929
Middle East & North Africa (excluding high income),MNA,Age dependency ratio (% of working-age population),57.45595270402899
Middle East & North Africa (excluding high income),MNA,"Central government debt, total (% of GDP)",0.0
Middle East & North Africa (excluding high income),MNA,CPIA gender equality rating (1=low to 6=high),2.25
Middle East & North Africa (excluding high income),MNA,"Energy imports, net (% of energy use)",0.0
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),3.151076959910341
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),1.3021120780456528
Middle East & North Africa (excluding high income),MNA,"Inflation, GDP deflator (annual %)",3.177445190416904
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",78.259391784668
Middle East & North Africa (excluding high income),MNA,Military expenditure (% of GDP),0.0
Middle East & North Africa (excluding high income),MNA,"Official exchange rate (LCU per US$, period average)",0.0
Middle East & North Africa (excluding high income),MNA,"Population, female (% of total population)",49.46323142008414
Middle East & North Africa (excluding high income),MNA,Real interest rate (%),0.0
Middle East & North Africa (excluding high income),MNA,Trade (% of GDP),61.69212239396071
Middle East & North Africa (excluding high income),MNA,"Unemployment, male (% of male labor force) (national estimate)",0.0
Middle East & North Africa (excluding high income),MNA,Urban population (% of total population),62.56308124773957
Middle East & North Africa (IDA & IBRD countries),TMN,Age dependency ratio (% of working-age population),57.27218821158248
Middle East & North Africa (IDA & IBRD countries),TMN,"Central government debt, total (% of GDP)",0.0
Middle East & North Africa (IDA & IBRD countries),TMN,CPIA gender equality rating (1=low to 6=high),2.25
Middle East & North Africa (IDA & IBRD countries),TMN,"Energy imports, net (% of energy use)",0.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),3.2305694569820105
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),1.3871971407568535
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, GDP deflator (annual %)",4.564525794286837
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",78.0408401489258
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),0.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Official exchange rate (LCU per US$, period average)",0.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, female (% of total population)",49.4532794984866
Middle East & North Africa (IDA & IBRD countries),TMN,Real interest rate (%),0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Trade (% of GDP),61.37714003423865
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, male (% of male labor force) (national estimate)",0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population (% of total population),62.38470689569503
Middle income,MIC,Age dependency ratio (% of working-age population),51.75695021181736
Middle income,MIC,"Central government debt, total (% of GDP)",0.0
Middle income,MIC,CPIA gender equality rating (1=low to 6=high),3.4489795918367347
Middle income,MIC,"Energy imports, net (% of energy use)",0.0
Middle income,MIC,GDP growth (annual %),4.644827063202044
Middle income,MIC,GDP per capita growth (annual %),3.850190098990709
Middle income,MIC,"Inflation, GDP deflator (annual %)",4.627739910305749
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",87.2283935546875
Middle income,MIC,Military expenditure (% of GDP),0.0
Middle income,MIC,"Official exchange rate (LCU per US$, period average)",0.0
Middle income,MIC,"Population, female (% of total population)",49.4909138206549
Middle income,MIC,Real interest rate (%),0.0
Middle income,MIC,Trade (% of GDP),48.79483319822499
Middle income,MIC,"Unemployment, male (% of male labor force) (national estimate)",0.0
Middle income,MIC,Urban population (% of total population),54.18895342062741
North America,NAC,Age dependency ratio (% of working-age population),53.81709032947902
North America,NAC,"Central government debt, total (% of GDP)",110.38215323124372
North America,NAC,CPIA gender equality rating (1=low to 6=high),3.27702702702703
North America,NAC,"Energy imports, net (% of energy use)",0.0
North America,NAC,GDP growth (annual %),2.762312081985101
North America,NAC,GDP per capita growth (annual %),1.9945926326984136
North America,NAC,"Inflation, GDP deflator (annual %)",3.598391353780528
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
North America,NAC,Military expenditure (% of GDP),0.0
North America,NAC,"Official exchange rate (LCU per US$, period average)",0.0
North America,NAC,"Population, female (% of total population)",49.815642741145176
North America,NAC,Real interest rate (%),0.0
North America,NAC,Trade (% of GDP),28.526494255006387
North America,NAC,"Unemployment, male (% of male labor force) (national estimate)",3.9950702336927897
North America,NAC,Urban population (% of total population),83.14736494246463
Not classified,INX,Age dependency ratio (% of working-age population),54.9963425718094
Not classified,INX,"Central government debt, total (% of GDP)",0.0
Not classified,INX,CPIA gender equality rating (1=low to 6=high),3.27702702702703
